soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,anfis_teacher_output
0.1827385565526108,0.5549393047206861,0.2623221387267031,0.0026010566581109,-0.0573100094531812,0.0547089527950704,0.9020945889592664
0.705284441640343,0.1700952240205683,0.1246203343390886,0.5225458850877321,-0.3848440807001177,-0.1377018043876144,1.0147397406179814
0.4304301666774665,0.3761036230185139,0.1934662103040195,-0.2748542749628764,0.2060083989979455,0.0688458759649309,0.8717427853153001
0.3101879349241517,0.5380314760465096,0.1517805890293387,-0.1202422317533147,0.1619278530279956,-0.0416856212746807,0.8969020460268229
0.3673724693079329,0.4159811819290795,0.2166463487629875,0.0571845343837811,-0.12205029411743,0.0648657597336487,0.9185299004803121
0.1574453280519173,0.2649069906121512,0.5776476813359314,-0.2099271412560155,-0.1510741913169283,0.3610013325729438,0.8444292448649493
0.1895315499986185,0.6192914035684924,0.191177046432889,0.0320862219467011,0.3543844129563412,-0.3864706349030423,0.9309824156441153
0.1815602867425017,0.6121263192782168,0.2063133939792814,-0.0079712632561167,-0.0071650842902756,0.0151363475463923,0.9041205027845846
0.1911271274396944,0.4472181796502801,0.3616546929100255,0.0095668406971926,-0.1649081396279367,0.1553412989307441,0.8954634054683286
0.7984424057599625,0.1210801892463819,0.0804774049936555,0.607315278320268,-0.3261379904038981,-0.28117728791637,1.0396795302244475
0.8101685222196158,0.1179716297451768,0.0718598480352073,0.0117261164596532,-0.0031085595012051,-0.0086175569584482,0.9374407407645987
0.1886295746214028,0.5037846786772189,0.3075857467013781,-0.6215389475982129,0.385813048932042,0.2357258986661708,0.7983004735107742
0.1903479917649978,0.4788525516911655,0.3307994565438365,0.0017184171435949,-0.0249321269860533,0.0232137098424583,0.901787013053701
0.1729184210831242,0.3123221259975479,0.5147594529193278,-0.0174295706818735,-0.1665304256936176,0.1839599963754912,0.8846615178346895
0.1903158950730008,0.4794831722848655,0.3302009326421337,0.0173974739898765,0.1671610462873176,-0.1845585202771941,0.9145441549359972
0.7862115454154481,0.1248677546954829,0.0889206998890688,0.5958956503424473,-0.3546154175893825,-0.2412802327530648,1.0352292000089662
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.7137258436338744,-0.0343299213595212,0.7480557649933957,0.738328469330038
0.1946991166596618,0.399780873130539,0.4055200102097991,0.1222134148780881,0.3092430397945773,-0.4314564546726654,0.9405271993254392
0.1802613138500338,0.5728606334722176,0.2468780526777485,-0.014437802809628,0.1730797603416786,-0.1586419575320506,0.9105705384288273
0.1892157301990135,0.4966065566484005,0.314177713152586,0.0089544163489796,-0.076254076823817,0.0672996604748374,0.901121477241988
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.1167300284174397,-0.4060687233124388,0.5227987517298786,0.8391406922756791
0.1908793731221707,0.4318388346842594,0.3772817921935698,0.1183936713405969,0.3413010013482977,-0.4596946726888947,0.9420605054946138
0.1902722238059441,0.4178255837064186,0.3919021924876372,-0.0006071493162266,-0.0140132509778408,0.0146204002940674,0.9000317307654714
0.1874551093893443,0.5162058040951853,0.2963390865154703,-0.0028171144165997,0.0983802203887667,-0.0955631059721669,0.9079636199162281
0.0702263302844374,0.0991297419126732,0.8306439278028893,-0.1172287791049068,-0.4170760621825121,0.534304841287419,0.8385901764471838
0.1771728037357087,0.6023246092749382,0.2205025869893529,0.1069464734512712,0.503194867362265,-0.6101413408135364,0.9520208725981152
0.1907141885030542,0.4270657614530257,0.3822200500439199,0.0135413847673454,-0.1752588478219125,0.161717463054567,0.8951073006011779
0.1910594594908166,0.4574190599306302,0.351521480578553,0.0003452709877624,0.0303532984776045,-0.0306985694653669,0.9036834530837086
0.8577121682862957,0.0874394318835861,0.054848399830118,0.666652708795479,-0.3699796280470441,-0.2966730807484349,1.0524945950932918
0.1805972429471948,0.570421443676952,0.2489813133758531,-0.6771149253391009,0.4829820117933658,0.194132913545735,0.7934805658384603
0.1908341297488241,0.4304022899339592,0.3787635803172166,0.0102368868016292,-0.1400191537429928,0.1297822669413635,0.8963168774536125
0.1876817543341767,0.5139603663237161,0.2983578793421071,-0.0031523754146473,0.0835580763897569,-0.0804057009751095,0.9071039625296623
0.5477049435089021,0.3147773931218969,0.137517663369201,0.3600231891747253,-0.1991829732018192,-0.160840215972906,0.9848281570141343
0.1902686142381057,0.4177619423755611,0.3919694433863331,-0.3574363292707963,0.1029845492536642,0.254451780017132,0.834513622876458
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.117782912456532,-0.3272241090395994,0.4450070214961314,0.8428723461815026
0.1901173920961799,0.4152092733154824,0.3946733345883378,0.1176316903146062,0.3246714399795207,-0.4423031302941267,0.9405244057080945
0.8007582363453803,0.1183701267822501,0.0808716368723694,0.6106408442492004,-0.2968391465332323,-0.3138016977159683,1.0418903918708227
0.1783997866198453,0.3339961998471774,0.4876040135329773,-0.622358449725535,0.2156260730649273,0.4067323766606078,0.7838174847669439
