explore_weight,silhouette,db_index,ch_score,mean_entropy,soft_variance,target_cv_proxy,soft_combat_mean,soft_collect_mean,soft_explore_mean
1.0,0.3238154818721175,1.1067170107572109,1880.9386637742982,1.4319449335560441,0.024790745826907767,0.0743722374807233,0.3398532848758198,0.33292327326010374,0.32722344186407637
0.8,0.3388982783853608,1.0465737590680375,2031.3844757412323,1.4177084009400707,0.027109152424138694,0.08132745727241608,0.33473086145587577,0.3400316879265339,0.32523745061759035
0.6,0.35551455254342135,0.9834864395361729,2188.9985941210307,1.39984159034238,0.030013021631242223,0.09003906489372668,0.34112762888571874,0.3362753408291666,0.32259703028511455
