session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore,profile
ip5-s2,5,control,16,0.9890540826031491,false,0.000838453932592742,0.0021461834419762293,-0.0029846373745688604,0.7265758377302358,0.1772223304765975,0.0962018317931667,stationary
ip5-s2,5,control,17,0.9959238411752827,false,0.0019966731692365736,-0.00350660458921645,0.0015099314199797653,0.7312750224516419,0.16052588714793148,0.10819909040042658,stationary
ip5-s2,5,control,18,0.9847479353218096,false,0.01131185794110845,-0.007618294706115414,-0.0036935632349929526,0.7643223115271176,0.14331364883571848,0.09236403963716394,stationary
ip5-s2,5,control,19,0.9604081971485949,false,0.030196153441793716,-0.0187162919509187,-0.011479861490875154,0.8385818211371775,0.09870202998025877,0.06271614888256365,stationary
ip5-s2,5,injected,0,1.0895250775261076,false,0.11953080621757478,-0.049877770603966864,-0.06965303561360786,0.7317693540585826,0.16707409798677708,0.10115654795464044,stationary
ip5-s2,5,injected,1,1.0530881332392397,false,0.09421694406362557,-0.04262430774414919,-0.05159263631947633,0.7669206197629932,0.14137453691553584,0.091704843321471,stationary
ip5-s2,5,injected,2,1.034646773066928,false,0.06077521972718303,-0.026671490992467323,-0.034103728734715816,0.7496651493718107,0.15192628501032618,0.09840856561786307,stationary
ip5-s2,5,injected,3,1.0197887730888102,false,0.04329263980902953,-0.0196676337361599,-0.02362500607286966,0.7521651027051485,0.14860098487221696,0.09923391242263446,stationary
ip5-s2,5,injected,4,0.9939785560240977,false,-0.0447312076194053,0.04769979345538902,-0.0029685858359836947,0.5020449177527285,0.3534914417745535,0.14446364047271804,stationary
ip5-s2,5,injected,5,1.065793837843224,false,0.08723311525364913,-0.025339438391786706,-0.06189367686186248,0.6241103841788306,0.2488685386940444,0.12702107712712501,stationary
ip5-s2,5,injected,6,1.0684881809836422,false,0.09342877621845513,-0.04256380518959202,-0.05086497102886317,0.7319957026484998,0.16611454430957326,0.10188975304192702,stationary
ip5-s2,5,injected,7,1.0005633175625035,false,-0.01896486985159046,0.03997576578172268,-0.021010895930132195,0.4507789919668028,0.3986826423576969,0.15053836567550039,stationary
ip5-s2,5,injected,8,1.0443110219334824,false,0.07076794605161502,-0.03970550249513344,-0.03106244355648155,0.7309235084592306,0.17305418054989916,0.09602231099087029,stationary
