timestamp,latency_ms,status_code,error,body_preview,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore
2026-08-24T10:52:30.510577+00:00,1112.23,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0855424663680804,False,0.11833816771427047,-0.04739984205171921,-0.07093832566255126,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:31.634646+00:00,416.22,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0587605965636362,False,0.08283671739998932,-0.03317988943620348,-0.04965682796378587,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:32.052719+00:00,417.13,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0378441311455313,False,0.05798570217999255,-0.023225922605342425,-0.034759779574650124,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:32.471024+00:00,427.11,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0232026053528571,False,0.04058999152599474,-0.01625814582373969,-0.024331845702255078,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:32.898875+00:00,510.08,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0129535372979859,False,0.028412994068196307,-0.011380702076617788,-0.017032291991578546,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:33.410157+00:00,439.98,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0057791896595758,False,0.01988909584773746,-0.007966491453632457,-0.011922604394104988,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:33.850939+00:00,418.28,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",1.0004712681813812,False,0.01392236709341621,-0.005576544017542734,-0.00834582307587349,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:34.269885+00:00,439.03,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9966965420629597,False,0.009745656965391314,-0.0039035808122799,-0.005842076153111442,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:34.708890+00:00,735.72,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9940542337800649,False,0.006821959875773942,-0.002732506568595916,-0.004089453307178012,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:35.439937+00:00,403.98,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9922046179820381,False,0.0047753719130417815,-0.0019127545980171523,-0.0028626173150246154,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:35.847708+00:00,437.82,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9909098869234196,False,0.0033427603391292804,-0.0013389282186120066,-0.002003832120517232,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:36.287980+00:00,441.83,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9900035751823864,False,0.002339932237390485,-0.0009372497530283908,-0.0014026824843620528,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:36.724407+00:00,425.77,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9893691569636638,False,0.001637952566173273,-0.0006560748271198791,-0.0009818777390534356,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:37.155099+00:00,427.34,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9889250642105574,False,0.0011465667963213022,-0.0004592523789839209,-0.0006873144173374091,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:37.577420+00:00,427.23,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9886141992833835,False,0.0008025967574250004,-0.00032147666528875574,-0.0004811200921361891,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:38.013306+00:00,423.33,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9883965938343611,False,0.000561817730197478,-0.0002250336657021179,-0.0003367840644953324,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:38.436800+00:00,400.51,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9882442700200456,False,0.0003932724111381791,-0.00015752356599146866,-0.00023574884514672434,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:38.839402+00:00,442.19,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9881376433500251,False,0.0002752906877967476,-0.00011026649619402806,-0.00016502419160271953,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:39.282599+00:00,449.85,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9880630046810099,False,0.0001927034814577233,-7.718654733582242e-05,-0.0001155169341219009,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:39.722286+00:00,472.14,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9880107576126997,False,0.0001348924370203619,-5.403058313507847e-05,-8.086185388532507e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:40.205611+00:00,401.78,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9879741846648826,False,9.442470591425334e-05,-3.782140819455493e-05,-5.6603297719726164e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:40.608411+00:00,440.84,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9879485836014106,False,6.609729413997734e-05,-2.6474985736185674e-05,-3.962230840380554e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:41.050709+00:00,419.96,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9879306628569808,False,4.6268105898028544e-05,-1.85324900153494e-05,-2.7735615882665265e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:41.470705+00:00,432.05,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.987918118335879,False,3.238767412860888e-05,-1.2972743010736254e-05,-1.9414931117872625e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:41.907671+00:00,439.99,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9879093371711083,False,2.267137189004842e-05,-9.080920107512602e-06,-1.3590451782508062e-05,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:42.348854+00:00,405.44,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9879031903557691,False,1.5869960322989485e-05,-6.356644075250495e-06,-9.513316247752868e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:42.755618+00:00,448.41,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.987898887585031,False,1.1108972226114844e-05,-4.449650852694775e-06,-6.659321373433946e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:43.205457+00:00,450.94,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878958756455141,False,7.776280558258186e-06,-3.1147555968891183e-06,-4.6615249613968235e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:43.657463+00:00,422.97,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878937672878532,False,5.443396390858446e-06,-2.1803289178001783e-06,-3.263067472975001e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:44.069672+00:00,432.23,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878922914374899,False,3.810377473545401e-06,-1.526230242465676e-06,-2.284147231093603e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:44.514709+00:00,413.99,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878912583422361,False,2.6672642314817807e-06,-1.0683611697259732e-06,-1.5989030617558075e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:44.930354+00:00,468.94,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878905351755578,False,1.8670849620816554e-06,-7.478528188109568e-07,-1.1192321432290653e-06,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:45.401201+00:00,449.27,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878900289588837,False,1.306959473423852e-06,-5.234969731593431e-07,-7.83462500264509e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:45.850883+00:00,477.92,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878896746072114,False,9.148716314522076e-07,-3.664478812337446e-07,-5.484237501907074e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:46.324869+00:00,404.52,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878894265610407,False,6.404101419166253e-07,-2.565135168441923e-07,-3.838966251279441e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:46.735741+00:00,446.39,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878892529287211,False,4.4828709944155776e-07,-1.795594617992613e-07,-2.687276375867853e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:47.182669+00:00,461.69,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878891313860985,False,3.1380096954247705e-07,-1.2569162324838068e-07,-1.8810934630797416e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:47.646747+00:00,481.55,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878890463062613,False,2.1966067864642724e-07,-8.798413628219315e-08,-1.3167654241974525e-07,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:48.122123+00:00,426.49,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.987888986750376,False,1.5376247508580576e-07,-6.158889540031076e-08,-9.217357969937279e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:48.556093+00:00,386.01,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878889450612556,False,1.0763373259337072e-07,-4.3112226788544206e-08,-6.452150579094873e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:48.944207+00:00,419.21,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.987888915878872,False,7.534361279315505e-08,-3.01785587353276e-08,-4.516505404394966e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:49.363936+00:00,437.39,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888954512028,False,5.27405289441063e-08,-2.1124991117504877e-08,-3.161553784047921e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:49.801006+00:00,448.98,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888811518354,False,3.691837024977218e-08,-1.4787493785028971e-08,-2.2130876478620998e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:50.237971+00:00,409.15,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888711422777,False,2.5842859185942757e-08,-1.035124563841805e-08,-1.549161353364692e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:50.662014+00:00,446.85,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888641355874,False,1.809000149677331e-08,-7.245871957994865e-09,-1.0844129483267295e-08,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:51.106291+00:00,445.53,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888592309043,False,1.2663000981127936e-08,-5.0721103705964055e-09,-7.590890638287107e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:51.550050+00:00,438.45,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888557976253,False,8.864100675687325e-09,-3.5504772732952716e-09,-5.313623444025417e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:51.993505+00:00,452.56,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888533943302,False,6.2048705062878184e-09,-2.4853340774289023e-09,-3.7195364149811283e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:52.447823+00:00,419.02,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888517120243,False,4.343409298890322e-09,-1.7397338569757892e-09,-2.603675483547896e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:52.868508+00:00,473.32,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888505344094,False,3.0403866091432974e-09,-1.2178137109852827e-09,-1.8225728426468635e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:53.342743+00:00,527.27,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888497100795,False,2.1282705597869267e-09,-8.524695949141403e-10,-1.275800992628362e-09,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:53.870545+00:00,495.97,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888491330489,False,1.489789402953079e-09,-5.967286942354377e-10,-8.930606948398534e-10,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:54.367636+00:00,425.85,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888487291273,False,1.0428525820671553e-09,-4.1771008874036397e-10,-6.251424794490035e-10,0.7277938923809016,0.17533385982760258,0.09687224779149582
2026-08-24T10:52:54.783841+00:00,462.35,200,,"{""filtering"":{""passed"":true,""duration_seconds"":30},""normalized_features"":{""enemiesHit"":0.21739130434782608,""damageDone"":",0.9878888484463819,False,7.299968407536994e-10,-2.9239707877160015e-10,-4.3759973422652365e-10,0.7277938923809016,0.17533385982760258,0.09687224779149582
