session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore
ip5-s1,5,injected,5,1.021160001950415,false,0.19377198583881555,-0.09615656652498081,-0.0976154193138348,0.979239952796052,0.012811444916730672,0.007948602287217308
ip5-s1,5,injected,6,1.0035530185497874,false,0.10492660699511669,-0.04872836307523898,-0.05619824391987782,0.8768606758225382,0.07474888989088924,0.04839043428657243
ip5-s1,5,injected,7,0.9805784869529621,false,0.06950827978880181,-0.031293262921950254,-0.038215016866851526,0.8637261921299384,0.08413752732661267,0.05213628054344893
ip5-s1,5,injected,8,1.0037974688975297,false,-0.012543253619033079,0.020811770116612116,-0.008268516497579037,0.6597293605592905,0.2265277078665371,0.11374293157417242
ip5-s1,5,injected,9,0.9421606415623716,false,0.07702023148628068,-0.0434826270369664,-0.03353760444931435,0.9457310572913036,0.03302482080455409,0.021244121904142328
ip5-s1,5,injected,10,1.0045225410657896,false,-0.04441551351730999,0.02928967361511911,0.015125839902190893,0.6179654720989485,0.23211652927453943,0.14991799862651212
ip5-s1,5,injected,11,0.9580340112937036,false,0.041843644003312974,-0.023490902198991137,-0.018352741804321823,0.8610804836503817,0.08547095017595771,0.0534485661736606
ip5-s1,5,injected,12,0.9865277054436277,false,-0.018485131905282892,0.015330394688831545,0.003154737216451292,0.7018282079583754,0.19138437093637545,0.10678742110524919
ip5-s1,5,injected,13,1.0103303685080995,false,-0.10371099201882816,0.05452948911294822,0.04918150290587993,0.3992568756746082,0.3373784137055959,0.26336471061979594
ip5-s1,5,injected,14,1.027398777314161,false,0.013428322324004038,-0.005112818878296982,-0.008315503445707056,0.6860102647985539,0.19310020951439347,0.12088952568705263
ip5-s1,5,injected,15,0.9796684170911394,false,0.055805946156319064,-0.03210735043835353,-0.02369859571796555,0.8406973332302747,0.0980056187692414,0.0612970480004839
ip5-s1,5,injected,16,1.0064738992180675,false,-0.05238138340726117,0.03710573434702236,0.015275649060238858,0.535878847507993,0.29660855094880745,0.1675126015431997
ip5-s1,5,injected,17,0.9620397689630675,false,-0.11650439261367063,0.05751695525940137,0.05898743735426934,0.26975410007936673,0.40175168833709307,0.32849421158354014
ip5-s1,5,injected,18,0.9462044159230936,false,-0.09414636333980697,0.06437343997131656,0.029772923368490495,0.22777647171190826,0.4821235926362118,0.29009993565188
ip5-s1,5,injected,19,0.9804414679972893,false,-0.031356442923146766,0.030992797269002614,0.00036364565414412353,0.3429298430943022,0.4352282235998153,0.22184193330588262
ip5-s2,5,control,0,1.0895250775261076,false,0.11953080621757478,-0.049877770603966864,-0.06965303561360786,0.7317693540585826,0.16707409798677708,0.10115654795464044
ip5-s2,5,control,1,1.0267048728900627,false,0.12075752921448246,-0.05839876761513743,-0.062358761599344975,0.8553892369325161,0.0887930040122417,0.0558177590552422
ip5-s2,5,control,2,1.0107445397641321,false,0.07070477155163568,-0.03267390599891806,-0.0380308655527177,0.8093042406041763,0.1161437751178355,0.07455198427798819
ip5-s2,5,control,3,0.9880056977470391,false,0.05572611118622295,-0.027087404785972213,-0.02863870640025079,0.8300801442711028,0.102091539828737,0.06782831590016017
ip5-s2,5,control,4,0.9655730860183747,false,-0.09220026277939675,0.08486176107645269,0.007338501702944034,0.39271834223859353,0.4481680212508477,0.15911363651055874
ip5-s2,5,control,5,1.0202855416817027,false,-0.002090782276210623,0.005699792491195177,-0.003609010214984526,0.6008830144698168,0.2691565537097754,0.12996043182040765
ip5-s2,5,control,6,0.994186576043381,false,0.0643972475060175,-0.04295617100734775,-0.02144107649866972,0.8204189981343668,0.11266980120582745,0.0669112006598058
ip5-s2,5,control,7,0.9425476495858467,false,-0.11685615681127115,0.10729490172127573,0.009561255089995307,0.2806382312494224,0.5705505392938914,0.14881122945668612
ip5-s2,5,control,8,1.0370770889036791,false,0.02503890404650444,-0.02335135017561568,-0.0016875538708888138,0.6367656106307366,0.2423579346921957,0.12087645467706769
ip5-s2,5,control,9,1.0133354133036971,false,0.0606247084256587,-0.04947227424885936,-0.01115243417679923,0.7804238626077549,0.1319368376057677,0.0876392997864775
ip5-s2,5,control,10,0.9894376057019731,false,0.05025621023149773,-0.03784687516791374,-0.012409335063584104,0.8064869103862107,0.12121589362672716,0.07229719598706205
ip5-s2,5,control,11,0.9673762638132843,false,0.04940622591244348,-0.03673602244000204,-0.012670203472441369,0.853909839554194,0.08707186088518572,0.05901829956062039
ip5-s2,5,control,12,0.9634144299434133,false,0.025968812949598408,-0.01989254441898411,-0.006076268530614312,0.8251913555904873,0.1064807651819101,0.06832787922760257
ip5-s2,5,control,13,1.0017264800494323,false,-0.04857840437009375,0.02840904905854419,0.020169355311549564,0.6026694441411119,0.24759353235468695,0.14973702350420118
ip5-s2,5,control,14,1.0058898213849774,false,-0.022026178293181986,0.01520490955573034,0.006821268737451619,0.6425984600273908,0.23198878307051832,0.12541275690209086
ip5-s2,5,control,15,0.9763846621916925,false,0.03414058245357732,-0.022316774858343463,-0.011823807595233923,0.8077948175567399,0.12212141124600269,0.0700837711972574
ip5-s2,5,control,16,0.9711287578677197,false,-0.13151134175767165,0.08761094450176546,0.043900397255906234,0.2897623193061537,0.4662303675880223,0.24400731310582394
ip5-s2,5,control,17,1.036652619939037,false,-0.02891768814957285,0.008006147132821329,0.020911541016751523,0.5002298229088114,0.2884919875266407,0.21127818956454789
ip5-s2,5,control,18,1.0087864961371649,false,-0.04860407376966869,0.02378873893105099,0.024815334838617698,0.4056908493589193,0.3491067739868941,0.24520237665418657
ip5-s2,5,control,19,0.9360989304813634,false,-0.09145475733833064,-0.00198115824314099,0.09343591558147163,0.21425116369371067,0.28699585567063857,0.49875298063565077
ip5-s2,5,injected,0,1.0895250775261076,false,0.11953080621757478,-0.049877770603966864,-0.06965303561360786,0.7317693540585826,0.16707409798677708,0.10115654795464044
ip5-s2,5,injected,1,1.0267048728900627,false,0.12075752921448246,-0.05839876761513743,-0.062358761599344975,0.8553892369325161,0.0887930040122417,0.0558177590552422
ip5-s2,5,injected,2,1.0107445397641321,false,0.07070477155163568,-0.03267390599891806,-0.0380308655527177,0.8093042406041763,0.1161437751178355,0.07455198427798819
ip5-s2,5,injected,3,0.9880056977470391,false,0.05572611118622295,-0.027087404785972213,-0.02863870640025079,0.8300801442711028,0.102091539828737,0.06782831590016017
ip5-s2,5,injected,4,0.9655730860183747,false,-0.09220026277939675,0.08486176107645269,0.007338501702944034,0.39271834223859353,0.4481680212508477,0.15911363651055874
ip5-s2,5,injected,5,1.0571723218079496,false,0.08026490434094508,-0.019253033887067394,-0.06101187045387774,0.6008830144698168,0.2691565537097754,0.12996043182040765
ip5-s2,5,injected,6,1.0441376435200647,false,0.12204622813802657,-0.060423149472131565,-0.06162307866589495,0.8204189981343668,0.11266980120582745,0.0669112006598058
ip5-s2,5,injected,7,0.9407863438680768,false,-0.0765018703688648,0.09506801679592713,-0.018566146427062363,0.2806382312494224,0.5705505392938914,0.14881122945668612
ip5-s2,5,injected,8,1.0554621772244628,false,0.0532869045561889,-0.031910169623359796,-0.021376734932829183,0.6367656106307366,0.2423579346921957,0.12087645467706769
ip5-s2,5,injected,9,1.0304686294482,false,0.0803983087824377,-0.055463447862280246,-0.02493486092015748,0.7804238626077549,0.1319368376057677,0.0876392997864775
ip5-s2,5,injected,10,1.001430857003126,false,0.06409773048124312,-0.04204069669730831,-0.022057033783934865,0.8064869103862107,0.12121589362672716,0.07229719598706205
ip5-s2,5,injected,11,0.9757715397240911,false,0.05909529008726511,-0.03967169751057825,-0.01942359257668691,0.853909839554194,0.08707186088518572,0.05901829956062039
ip5-s2,5,injected,12,0.9692911230809786,false,0.03275115787197369,-0.021947516968387426,-0.010803640903586181,0.8251913555904873,0.1064807651819101,0.06832787922760257
ip5-s2,5,injected,13,1.004675890034057,false,-0.04383076292443111,0.026970568273961826,0.016860194650469257,0.6026694441411119,0.24759353235468695,0.14973702350420118
ip5-s2,5,injected,14,1.0079544083742142,false,-0.018702829281218025,0.014197973006522702,0.004504856274695379,0.6425984600273908,0.23198878307051832,0.12541275690209086
ip5-s2,5,injected,15,0.9784003679378763,false,0.03646692676195207,-0.02302163044278882,-0.013445296319163275,0.8077948175567399,0.12212141124600269,0.0700837711972574
ip5-s2,5,injected,16,0.9714108870255056,false,-0.12988290074180942,0.08711754559265372,0.042765355149155665,0.2897623193061537,0.4662303675880223,0.24400731310582394
ip5-s2,5,injected,17,1.0366731614582703,false,-0.027777779438469263,0.007660767896443099,0.020117011542026136,0.5002298229088114,0.2884919875266407,0.21127818956454789
ip5-s2,5,injected,18,1.0088008752006277,false,-0.04780613767189612,0.023546973465586207,0.024259164206309913,0.4056908493589193,0.3491067739868941,0.24520237665418657
ip5-s2,5,injected,19,0.936212238915294,false,-0.09089620206988991,-0.0021503940689663326,0.09304659613885619,0.21425116369371067,0.28699585567063857,0.49875298063565077
