trial_id,soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,mlp_output,target_multiplier,multiplier_clamped
7156,0.1,0.8,0.1,-0.5,-0.5,-0.5,0.7583212760411695,0.653440552082339,false
7157,0.1,0.8,0.1,-0.5,-0.5,0,0.8220166536056616,0.7808313072113231,false
7158,0.1,0.8,0.1,-0.5,-0.5,0.5,0.8252689770357555,0.787335954071511,false
7159,0.1,0.8,0.1,-0.5,-0.5,1,0.648596362136268,0.6,true
7160,0.1,0.8,0.1,-0.5,0,-1,0.9821903847449667,1.1011787694899333,false
7161,0.1,0.8,0.1,-0.5,0,-0.5,0.8917288937274991,0.9202557874549981,false
7162,0.1,0.8,0.1,-0.5,0,0,0.8134019679605943,0.7636019359211885,false
7163,0.1,0.8,0.1,-0.5,0,0.5,0.6996000611112583,0.6,true
7164,0.1,0.8,0.1,-0.5,0,1,0.5500439870825031,0.6,true
7165,0.1,0.8,0.1,-0.5,0.5,-1,1.0771115867857068,1.2910211735714137,false
7166,0.1,0.8,0.1,-0.5,0.5,-0.5,0.9626768465231573,1.0621516930463146,false
7167,0.1,0.8,0.1,-0.5,0.5,0,0.808714613162793,0.754227226325586,false
7168,0.1,0.8,0.1,-0.5,0.5,0.5,0.5824387806981535,0.6,true
7169,0.1,0.8,0.1,-0.5,0.5,1,0.41285494711781767,0.6,true
7170,0.1,0.8,0.1,-0.5,1,-1,1.1376731115373677,1.4,true
7171,0.1,0.8,0.1,-0.5,1,-0.5,0.928440736072798,0.9936794721455959,false
7172,0.1,0.8,0.1,-0.5,1,0,0.7209683094173579,0.6,true
7173,0.1,0.8,0.1,-0.5,1,0.5,0.48965927829050915,0.6,true
7174,0.1,0.8,0.1,-0.5,1,1,0.3252648236212903,0.6,true
7175,0.1,0.8,0.1,0,-1,-1,0.8244004434092826,0.7855988868185653,false
7176,0.1,0.8,0.1,0,-1,-0.5,0.8504727590958614,0.8377435181917228,false
7177,0.1,0.8,0.1,0,-1,0,0.8825851898019849,0.9019683796039697,false
7178,0.1,0.8,0.1,0,-1,0.5,0.8571075927951765,0.8510131855903529,false
7179,0.1,0.8,0.1,0,-1,1,0.7973620050392171,0.7315220100784341,false
7180,0.1,0.8,0.1,0,-0.5,-1,0.8798595465364838,0.8965170930729676,false
7181,0.1,0.8,0.1,0,-0.5,-0.5,0.8441113339611687,0.8250206679223373,false
7182,0.1,0.8,0.1,0,-0.5,0,0.8842960301379283,0.9053900602758567,false
7183,0.1,0.8,0.1,0,-0.5,0.5,0.8772100554601511,0.8912181109203021,false
7184,0.1,0.8,0.1,0,-0.5,1,0.7557367684213793,0.6482715368427585,false
7185,0.1,0.8,0.1,0,0,-1,0.9633981253696116,1.063594250739223,false
7186,0.1,0.8,0.1,0,0,-0.5,0.8702596965238145,0.877317393047629,false
7187,0.1,0.8,0.1,0,0,0,0.8768210752213857,0.8904401504427715,false
7188,0.1,0.8,0.1,0,0,0.5,0.8082231892077217,0.7532443784154434,false
7189,0.1,0.8,0.1,0,0,1,0.6607208038363637,0.6,true
7190,0.1,0.8,0.1,0,0.5,-1,1.0416588829958233,1.2201157659916466,false
7191,0.1,0.8,0.1,0,0.5,-0.5,0.8741582418646903,0.8851144837293805,false
7192,0.1,0.8,0.1,0,0.5,0,0.7864593256289111,0.7097166512578221,false
7193,0.1,0.8,0.1,0,0.5,0.5,0.6356307888712033,0.6,true
7194,0.1,0.8,0.1,0,0.5,1,0.53182252358767,0.6,true
7195,0.1,0.8,0.1,0,1,-1,1.0443898861335086,1.2255777722670171,false
7196,0.1,0.8,0.1,0,1,-0.5,0.860741821831589,0.8582816436631779,false
7197,0.1,0.8,0.1,0,1,0,0.5890059107220361,0.6,true
7198,0.1,0.8,0.1,0,1,0.5,0.42876341226010617,0.6,true
7199,0.1,0.8,0.1,0,1,1,0.32415540844284846,0.6,true
7200,0.1,0.8,0.1,0.5,-1,-1,0.9843305822468649,1.1054591644937297,false
7201,0.1,0.8,0.1,0.5,-1,-0.5,0.9340447392411453,1.0048874784822905,false
7202,0.1,0.8,0.1,0.5,-1,0,0.9665140001811324,1.0698260003622648,false
7203,0.1,0.8,0.1,0.5,-1,0.5,0.9371749439504055,1.011147887900811,false
7204,0.1,0.8,0.1,0.5,-1,1,0.8667791234891964,0.8703562469783928,false
7205,0.1,0.8,0.1,0.5,-0.5,-1,0.9640147550309629,1.0648275100619258,false
7206,0.1,0.8,0.1,0.5,-0.5,-0.5,0.9211307743473531,0.9790595486947062,false
7207,0.1,0.8,0.1,0.5,-0.5,0,0.9613154705241133,1.0594289410482265,false
7208,0.1,0.8,0.1,0.5,-0.5,0.5,0.9565838295386893,1.0499656590773785,false
7209,0.1,0.8,0.1,0.5,-0.5,1,0.8800186131437145,0.8968352262874291,false
7210,0.1,0.8,0.1,0.5,0,-1,1.0198718790650871,1.1765417581301743,false
7211,0.1,0.8,0.1,0.5,0,-0.5,0.9197129244873212,0.9762238489746424,false
7212,0.1,0.8,0.1,0.5,0,0,0.9549540453894204,1.0467060907788408,false
7213,0.1,0.8,0.1,0.5,0,0.5,0.9249698651898132,0.9867377303796263,false
7214,0.1,0.8,0.1,0.5,0,1,0.7900425474930085,0.716883094986017,false
7215,0.1,0.8,0.1,0.5,0.5,-1,1.0110388541633397,1.1588757083266794,false
7216,0.1,0.8,0.1,0.5,0.5,-0.5,0.931103395431661,0.999004790863322,false
7217,0.1,0.8,0.1,0.5,0.5,0,0.8189377809698185,0.774673561939637,false
7218,0.1,0.8,0.1,0.5,0.5,0.5,0.7442716889789507,0.6253413779579013,false
7219,0.1,0.8,0.1,0.5,0.5,1,0.6420146871633758,0.6,true
7220,0.1,0.8,0.1,0.5,1,-1,0.9606850157773886,1.0581680315547772,false
7221,0.1,0.8,0.1,0.5,1,-0.5,0.8687510995226493,0.8743001990452985,false
7222,0.1,0.8,0.1,0.5,1,0,0.6298828534979438,0.6,true
7223,0.1,0.8,0.1,0.5,1,0.5,0.42734001113794035,0.6,true
7224,0.1,0.8,0.1,0.5,1,1,0.3349598866245432,0.6,true
7225,0.1,0.8,0.1,1,-1,-1,1.058542668679729,1.253883337359458,false
7226,0.1,0.8,0.1,1,-1,-0.5,1.0037178900668313,1.1442337801336626,false
7227,0.1,0.8,0.1,1,-1,0,1.0179394085215456,1.1726768170430912,false
7228,0.1,0.8,0.1,1,-1,0.5,1.0039690324890125,1.144736064978025,false
7229,0.1,0.8,0.1,1,-1,1,0.9289946376300524,0.9947872752601048,false
7230,0.1,0.8,0.1,1,-0.5,-1,1.0731341565698613,1.2830663131397226,false
7231,0.1,0.8,0.1,1,-0.5,-0.5,1.0625026222527745,1.261803244505549,false
7232,0.1,0.8,0.1,1,-0.5,0,1.0383349109102977,1.2134678218205954,false
7233,0.1,0.8,0.1,1,-0.5,0.5,1.0355083888798229,1.2078147777596457,false
7234,0.1,0.8,0.1,1,-0.5,1,0.952146528038562,1.041091056077124,false
7235,0.1,0.8,0.1,1,0,-1,1.0477860189018593,1.2323700378037186,false
7236,0.1,0.8,0.1,1,0,-0.5,0.9999306804402339,1.1366593608804678,false
7237,0.1,0.8,0.1,1,0,0,1.0111599937584015,1.159117987516803,false
7238,0.1,0.8,0.1,1,0,0.5,0.9957847784813749,1.1283675569627498,false
7239,0.1,0.8,0.1,1,0,1,0.8991725547743801,0.9351431095487601,false
7240,0.1,0.8,0.1,1,0.5,-1,1.017684533179551,1.172167066359102,false
7241,0.1,0.8,0.1,1,0.5,-0.5,0.9369470878097795,1.010692175619559,false
7242,0.1,0.8,0.1,1,0.5,0,0.828782056649754,0.794362113299508,false
7243,0.1,0.8,0.1,1,0.5,0.5,0.7724218793262951,0.6816417586525902,false
7244,0.1,0.8,0.1,1,0.5,1,0.7268948931627078,0.6,true
7245,0.1,0.8,0.1,1,1,-1,0.9821117543537832,1.1010215087075663,false
7246,0.1,0.8,0.1,1,1,-0.5,0.9025641783191019,0.9419263566382037,false
7247,0.1,0.8,0.1,1,1,0,0.6961633143285316,0.6,true
7248,0.1,0.8,0.1,1,1,0.5,0.44712832482083104,0.6,true
7249,0.1,0.8,0.1,1,1,1,0.40044242217640785,0.6,true
7250,0.1,0.85,0.05,-1,-1,-1,0.770187967474397,0.677173934948794,false
7251,0.1,0.85,0.05,-1,-1,-0.5,0.7464708310861659,0.6297396621723317,false
7252,0.1,0.85,0.05,-1,-1,0,0.7288999921205295,0.6,true
7253,0.1,0.85,0.05,-1,-1,0.5,0.738259643781907,0.613317287563814,false
7254,0.1,0.85,0.05,-1,-1,1,0.6241419625483978,0.6,true
7255,0.1,0.85,0.05,-1,-0.5,-1,0.90658931231947,0.9499766246389401,false
7256,0.1,0.85,0.05,-1,-0.5,-0.5,0.8163122475373814,0.7694224950747628,false
7257,0.1,0.85,0.05,-1,-0.5,0,0.7651449076282173,0.6670878152564346,false
7258,0.1,0.85,0.05,-1,-0.5,0.5,0.658462029833011,0.6,true
7259,0.1,0.85,0.05,-1,-0.5,1,0.5110844510823132,0.6,true
7260,0.1,0.85,0.05,-1,0,-1,1.0429906571645433,1.2227793143290866,false
7261,0.1,0.85,0.05,-1,0,-0.5,0.9527135923824543,1.0422251847649087,false
7262,0.1,0.85,0.05,-1,0,0,0.806865414006098,0.750528828012196,false
7263,0.1,0.85,0.05,-1,0,0.5,0.556663670920415,0.6,true
7264,0.1,0.85,0.05,-1,0,1,0.3759488177479958,0.6,true
7265,0.1,0.85,0.05,-1,0.5,-1,1.147159828446681,1.4,true
7266,0.1,0.85,0.05,-1,0.5,-0.5,1.0422141959473605,1.221226391894721,false
7267,0.1,0.85,0.05,-1,0.5,0,0.8422919291426788,0.8213818582853576,false
7268,0.1,0.85,0.05,-1,0.5,0.5,0.5398106304638439,0.6,true
7269,0.1,0.85,0.05,-1,0.5,1,0.2821388549294317,0.6,true
7270,0.1,0.85,0.05,-1,1,-1,1.1786976292449145,1.4,true
7271,0.1,0.85,0.05,-1,1,-0.5,1.011285977503731,1.159369955007462,false
7272,0.1,0.85,0.05,-1,1,0,0.8257612103600944,0.7883204207201888,false
7273,0.1,0.85,0.05,-1,1,0.5,0.5581569767627949,0.6,true
7274,0.1,0.85,0.05,-1,1,1,0.29188756987847686,0.6,true
7275,0.1,0.85,0.05,-0.5,-1,-1,0.723148199889158,0.6,true
7276,0.1,0.85,0.05,-0.5,-1,-0.5,0.7767102872935613,0.6902185745871225,false
7277,0.1,0.85,0.05,-0.5,-1,0,0.8200168330356098,0.7768316660712196,false
7278,0.1,0.85,0.05,-0.5,-1,0.5,0.801736775940713,0.740271551881426,false
7279,0.1,0.85,0.05,-0.5,-1,1,0.7322622847188042,0.6013225694376083,false
7280,0.1,0.85,0.05,-0.5,-0.5,-1,0.8328529688840987,0.8025039377681973,false
7281,0.1,0.85,0.05,-0.5,-0.5,-0.5,0.7482015955168402,0.6332011910336803,false
7282,0.1,0.85,0.05,-0.5,-0.5,0,0.816129362483512,0.7690567249670239,false
7283,0.1,0.85,0.05,-0.5,-0.5,0.5,0.8129390191479812,0.7626760382959623,false
7284,0.1,0.85,0.05,-0.5,-0.5,1,0.6362664042484932,0.6,true
7285,0.1,0.85,0.05,-0.5,0,-1,0.9647639005747796,1.066325801149559,false
7286,0.1,0.85,0.05,-0.5,0,-0.5,0.8789772489470832,0.8947524978941663,false
7287,0.1,0.85,0.05,-0.5,0,0,0.7947299357689088,0.7262578715378176,false
7288,0.1,0.85,0.05,-0.5,0,0.5,0.6858220875046628,0.6,true
7289,0.1,0.85,0.05,-0.5,0,1,0.537714029194729,0.6,true
7290,0.1,0.85,0.05,-0.5,0.5,-1,1.058111432821181,1.2530208656423618,false
7291,0.1,0.85,0.05,-0.5,0.5,-0.5,0.9512966123527639,1.0393912247055277,false
7292,0.1,0.85,0.05,-0.5,0.5,0,0.7976598787054212,0.7321177574108424,false
7293,0.1,0.85,0.05,-0.5,0.5,0.5,0.5657899430210881,0.6,true
7294,0.1,0.85,0.05,-0.5,0.5,1,0.4000586717496208,0.6,true
7295,0.1,0.85,0.05,-0.5,1,-1,1.1211198311805741,1.3790376623611482,false
7296,0.1,0.85,0.05,-0.5,1,-0.5,0.9096656507926068,0.9561293015852135,false
7297,0.1,0.85,0.05,-0.5,1,0,0.7117274903363582,0.6,true
7298,0.1,0.85,0.05,-0.5,1,0.5,0.4804184592095093,0.6,true
7299,0.1,0.85,0.05,-0.5,1,1,0.3206796564177583,0.6,true
7300,0.1,0.85,0.05,0,-1,-1,0.8295474438638327,0.7958928877276654,false
7301,0.1,0.85,0.05,0,-1,-0.5,0.8501723725828385,0.837142745165677,false
7302,0.1,0.85,0.05,0,-1,0,0.8824879874299724,0.9017739748599447,false
7303,0.1,0.85,0.05,0,-1,0.5,0.8552059509694342,0.8472099019388684,false
7304,0.1,0.85,0.05,0,-1,1,0.7968011466133131,0.7304002932266263,false
7305,0.1,0.85,0.05,0,-0.5,-1,0.8609644791089076,0.8587269582178152,false
7306,0.1,0.85,0.05,0,-0.5,-0.5,0.8438109474481459,0.8244198948962917,false
7307,0.1,0.85,0.05,0,-0.5,0,0.883995643624906,0.904789287249812,false
7308,0.1,0.85,0.05,0,-0.5,0.5,0.8810177113977125,0.8988334227954249,false
7309,0.1,0.85,0.05,0,-0.5,1,0.7442343702334869,0.6252667404669738,false
7310,0.1,0.85,0.05,0,0,-1,0.9570361531831408,1.0508703063662816,false
7311,0.1,0.85,0.05,0,0,-0.5,0.8658522154411984,0.8685024308823968,false
7312,0.1,0.85,0.05,0,0,0,0.8760436226345757,0.8888852452691514,false
7313,0.1,0.85,0.05,0,0,0.5,0.8063286836091366,0.7494553672182731,false
7314,0.1,0.85,0.05,0,0,1,0.6483908459485892,0.6,true
7315,0.1,0.85,0.05,0,0.5,-1,1.0352969108093528,1.2073918216187056,false
7316,0.1,0.85,0.05,0,0.5,-0.5,0.8661221378803801,0.8690422757607601,false
7317,0.1,0.85,0.05,0,0.5,0,0.7851138071984798,0.7070256143969595,false
7318,0.1,0.85,0.05,0,0.5,0.5,0.6440643427599229,0.6,true
7319,0.1,0.85,0.05,0,0.5,1,0.5253221041564811,0.6,true
7320,0.1,0.85,0.05,0,1,-1,1.0374149608244538,1.2116279216489076,false
7321,0.1,0.85,0.05,0,1,-0.5,0.8447908560660509,0.8263797121321017,false
7322,0.1,0.85,0.05,0,1,0,0.5867572786850888,0.6,true
7323,0.1,0.85,0.05,0,1,0.5,0.4268049407070908,0.6,true
7324,0.1,0.85,0.05,0,1,1,0.3208848808023831,0.6,true
7325,0.1,0.85,0.05,0.5,-1,-1,0.9805273953300017,1.0978527906600033,false
7326,0.1,0.85,0.05,0.5,-1,-0.5,0.9391917396956955,1.015181479391391,false
7327,0.1,0.85,0.05,0.5,-1,0,0.9664167978091198,1.0696315956182396,false
7328,0.1,0.85,0.05,0.5,-1,0.5,0.9391347613485814,1.0150675226971628,false
7329,0.1,0.85,0.05,0.5,-1,1,0.8714365426175698,0.8796710852351395,false
7330,0.1,0.85,0.05,0.5,-0.5,-1,0.9646154810023034,1.0660289620046068,false
7331,0.1,0.85,0.05,0.5,-0.5,-0.5,0.9208303878343305,0.9784587756686609,false
7332,0.1,0.85,0.05,0.5,-0.5,0,0.9610150840110906,1.0588281680221812,false
7333,0.1,0.85,0.05,0.5,-0.5,0.5,0.961241248667063,1.0592804973341259,false
7334,0.1,0.85,0.05,0.5,-0.5,1,0.873734492510101,0.8842669850202021,false
7335,0.1,0.85,0.05,0.5,0,-1,1.0132133567312913,1.1632247134625826,false
7336,0.1,0.85,0.05,0.5,0,-0.5,0.9108009039422064,0.9583998078844127,false
7337,0.1,0.85,0.05,0.5,0,0,0.9546536588763977,1.0461053177527955,false
7338,0.1,0.85,0.05,0.5,0,0.5,0.9233068947947879,0.9834117895895758,false
7339,0.1,0.85,0.05,0.5,0,1,0.7864011404598865,0.709600280919773,false
7340,0.1,0.85,0.05,0.5,0.5,-1,1.001776921857003,1.1403518437140059,false
7341,0.1,0.85,0.05,0.5,0.5,-0.5,0.921725040707817,0.980248081415634,false
7342,0.1,0.85,0.05,0.5,0.5,0,0.8230800895201841,0.7829581790403681,false
7343,0.1,0.85,0.05,0.5,0.5,0.5,0.7525736573933282,0.6419453147866563,false
7344,0.1,0.85,0.05,0.5,0.5,1,0.6416864650002984,0.6,true
7345,0.1,0.85,0.05,0.5,1,-1,0.9537100904683337,1.0442181809366673,false
7346,0.1,0.85,0.05,0.5,1,-0.5,0.8593727447988053,0.8555434895976106,false
7347,0.1,0.85,0.05,0.5,1,0,0.621062724516808,0.6,true
7348,0.1,0.85,0.05,0.5,1,0.5,0.42525328148534,0.6,true
7349,0.1,0.85,0.05,0.5,1,1,0.34182202715168575,0.6,true
7350,0.1,0.85,0.05,1,-1,-1,1.0679235942575773,1.2726451885151546,false
7351,0.1,0.85,0.05,1,-1,-0.5,1.0086013225560895,1.154000645112179,false
7352,0.1,0.85,0.05,1,-1,0,1.0317344991830821,1.2002669983661642,false
7353,0.1,0.85,0.05,1,-1,0.5,1.0178945767311502,1.1725871534623005,false
7354,0.1,0.85,0.05,1,-1,1,0.9327495449080676,1.0022970898161352,false
7355,0.1,0.85,0.05,1,-0.5,-1,1.0806169897699405,1.298031979539881,false
7356,0.1,0.85,0.05,1,-0.5,-0.5,1.059752515442677,1.256303030885354,false
7357,0.1,0.85,0.05,1,-0.5,0,1.038034524397275,1.21286704879455,false
7358,0.1,0.85,0.05,1,-0.5,0.5,1.0410464671396598,1.2188909342793195,false
7359,0.1,0.85,0.05,1,-0.5,1,0.9559014353165775,1.0486008706331549,false
7360,0.1,0.85,0.05,1,0,-1,1.0407567368017077,1.2183114736034153,false
7361,0.1,0.85,0.05,1,0,-0.5,1.0007834786606813,1.1383649573213626,false
7362,0.1,0.85,0.05,1,0,0,1.0173338767752556,1.171465753550511,false
7363,0.1,0.85,0.05,1,0,0.5,1.0034460663307145,1.143690132661429,false
7364,0.1,0.85,0.05,1,0,1,0.8959324316858629,0.9286628633717258,false
7365,0.1,0.85,0.05,1,0.5,-1,1.010655251079399,1.1581085021587978,false
7366,0.1,0.85,0.05,1,0.5,-0.5,0.9299178057096278,0.9966336114192555,false
7367,0.1,0.85,0.05,1,0.5,0,0.8384264594004162,0.8136509188008323,false
7368,0.1,0.85,0.05,1,0.5,0.5,0.7814682065728441,0.6997344131456882,false
7369,0.1,0.85,0.05,1,0.5,1,0.7308902939587355,0.6,true
7370,0.1,0.85,0.05,1,1,-1,0.9732377047444438,1.0832734094888876,false
7371,0.1,0.85,0.05,1,1,-0.5,0.8931858235952581,0.9231696471905162,false
7372,0.1,0.85,0.05,1,1,0,0.6875853787036238,0.6,true
7373,0.1,0.85,0.05,1,1,0.5,0.4461408077333424,0.6,true
7374,0.1,0.85,0.05,1,1,1,0.40771927931253105,0.6,true
7375,0.1,0.9,0,-1,-1,-1,0.7574363226939808,0.6516706453879615,false
7376,0.1,0.9,0,-1,-1,-0.5,0.7424693411674806,0.6217366823349613,false
7377,0.1,0.9,0,-1,-1,0,0.7213089367755352,0.6,true
7378,0.1,0.9,0,-1,-1,0.5,0.7306685884369127,0.6,true
7379,0.1,0.9,0,-1,-1,1,0.6118120046606232,0.6,true
7380,0.1,0.9,0,-1,-0.5,-1,0.893837667539054,0.924473335078108,false
7381,0.1,0.9,0,-1,-0.5,-0.5,0.8035606027569657,0.7439192055139314,false
7382,0.1,0.9,0,-1,-0.5,0,0.7599494252811071,0.6566968505622142,false
7383,0.1,0.9,0,-1,-0.5,0.5,0.6446840562264153,0.6,true
7384,0.1,0.9,0,-1,-0.5,1,0.4973064774757178,0.6,true
7385,0.1,0.9,0,-1,0,-1,1.0302390123841267,1.1972760247682535,false
7386,0.1,0.9,0,-1,0,-0.5,0.9399619476020383,1.0167218952040766,false
7387,0.1,0.9,0,-1,0,0,0.78353593782039,0.70386987564078,false
7388,0.1,0.9,0,-1,0,0.5,0.5452812703117031,0.6,true
7389,0.1,0.9,0,-1,0,1,0.3621708441414006,0.6,true
7390,0.1,0.9,0,-1,0.5,-1,1.135779594276287,1.4,true
7391,0.1,0.9,0,-1,0.5,-0.5,1.0194894851113976,1.1757769702227951,false
7392,0.1,0.9,0,-1,0.5,0,0.8218058022306561,0.7804096044613122,false
7393,0.1,0.9,0,-1,0.5,0.5,0.5212357757785219,0.6,true
7394,0.1,0.9,0,-1,0.5,1,0.2694838038494159,0.6,true
7395,0.1,0.9,0,-1,1,-1,1.1509832609442479,1.4,true
7396,0.1,0.9,0,-1,1,-0.5,0.9914396385161441,1.1196772770322883,false
7397,0.1,0.9,0,-1,1,0,0.8147064759027229,0.7662109518054459,false
7398,0.1,0.9,0,-1,1,0.5,0.5395821220774731,0.6,true
7399,0.1,0.9,0,-1,1,1,0.2771507302290002,0.6,true
7400,0.1,0.9,0,-0.5,-1,-1,0.7259047355666158,0.6,true
7401,0.1,0.9,0,-0.5,-1,-0.5,0.770405723563789,0.677609447127578,false
7402,0.1,0.9,0,-0.5,-1,0,0.8147013531093191,0.7662007062186382,false
7403,0.1,0.9,0,-0.5,-1,0.5,0.7964212960144227,0.7296405920288453,false
7404,0.1,0.9,0,-0.5,-1,1,0.7207598865309122,0.6,true
7405,0.1,0.9,0,-0.5,-0.5,-1,0.822764072842536,0.7823261456850721,false
7406,0.1,0.9,0,-0.5,-0.5,-0.5,0.7430921796428763,0.6229823592857526,false
7407,0.1,0.9,0,-0.5,-0.5,0,0.810242071361362,0.7572821427227239,false
7408,0.1,0.9,0,-0.5,-0.5,0.5,0.8006090612602066,0.7380161225204132,false
7409,0.1,0.9,0,-0.5,-0.5,1,0.623936446360719,0.6,true
7410,0.1,0.9,0,-0.5,0,-1,0.9598865416318159,1.0565710832636317,false
7411,0.1,0.9,0,-0.5,0,-0.5,0.8662256041666669,0.8692492083333339,false
7412,0.1,0.9,0,-0.5,0,0,0.771518714696444,0.6798354293928879,false
7413,0.1,0.9,0,-0.5,0,0.5,0.6720441138980671,0.6,true
7414,0.1,0.9,0,-0.5,0,1,0.5246665351473695,0.6,true
7415,0.1,0.9,0,-0.5,0.5,-1,1.0470558252207267,1.2309096504414534,false
7416,0.1,0.9,0,-0.5,0.5,-0.5,0.9333497165570893,1.0034974331141786,false
7417,0.1,0.9,0,-0.5,0.5,0,0.7866051442480492,0.7100082884960983,false
7418,0.1,0.9,0,-0.5,0.5,0.5,0.5455140694651397,0.6,true
7419,0.1,0.9,0,-0.5,0.5,1,0.3872623963814244,0.6,true
7420,0.1,0.9,0,-0.5,1,-1,1.1128278099308182,1.3624536198616364,false
7421,0.1,0.9,0,-0.5,1,-0.5,0.8906630586846161,0.9181241173692323,false
7422,0.1,0.9,0,-0.5,1,0,0.7024866712553581,0.6,true
7423,0.1,0.9,0,-0.5,1,0.5,0.47117764012850943,0.6,true
7424,0.1,0.9,0,-0.5,1,1,0.31609448921422617,0.6,true
7425,0.1,0.9,0,0,-1,-1,0.8346944443183828,0.8061868886367656,false
7426,0.1,0.9,0,0,-1,-0.5,0.8534420758779497,0.8436821517558994,false
7427,0.1,0.9,0,0,-1,0,0.8823907850579601,0.9015795701159202,false
7428,0.1,0.9,0,0,-1,0.5,0.8551087485974218,0.8470154971948436,false
7429,0.1,0.9,0,0,-1,1,0.7962402881874086,0.7292785763748171,false
7430,0.1,0.9,0,0,-0.5,-1,0.8432023894796221,0.8232027789592442,false
7431,0.1,0.9,0,0,-0.5,-0.5,0.843386718561795,0.82357143712359,false
7432,0.1,0.9,0,0,-0.5,0,0.8836952571118835,0.9041885142237669,false
7433,0.1,0.9,0,0,-0.5,0.5,0.8856751305260863,0.9081482610521725,false
7434,0.1,0.9,0,0,-0.5,1,0.7333167845976979,0.6034315691953958,false
7435,0.1,0.9,0,0,0,-1,0.9499523817804957,1.0367027635609913,false
7436,0.1,0.9,0,0,0,-0.5,0.8614447343585823,0.8596874687171645,false
7437,0.1,0.9,0,0,0,0,0.8752661700477659,0.8873303400955317,false
7438,0.1,0.9,0,0,0,0.5,0.8044341780105512,0.7456663560211023,false
7439,0.1,0.9,0,0,0,1,0.6376003768758353,0.6,true
7440,0.1,0.9,0,0,0.5,-1,1.028934938622882,1.1946678772457642,false
7441,0.1,0.9,0,0,0.5,-0.5,0.859871486824244,0.8565409736484879,false
7442,0.1,0.9,0,0,0.5,0,0.7815456022196114,0.6998892044392229,false
7443,0.1,0.9,0,0,0.5,0.5,0.6524978966486427,0.6,true
7444,0.1,0.9,0,0,0.5,1,0.5217717920586299,0.6,true
7445,0.1,0.9,0,0,1,-1,1.0304400355153989,1.1976780710307977,false
7446,0.1,0.9,0,0,1,-0.5,0.8288398903005129,0.7944777806010257,false
7447,0.1,0.9,0,0,1,0,0.5847988071320732,0.6,true
7448,0.1,0.9,0,0,1,0.5,0.4248464691540755,0.6,true
7449,0.1,0.9,0,0,1,1,0.3217542419979128,0.6,true
7450,0.1,0.9,0,0.5,-1,-1,0.9767242084131383,1.0902464168262767,false
7451,0.1,0.9,0,0.5,-1,-0.5,0.9443387401502459,1.0254754803004917,false
7452,0.1,0.9,0,0.5,-1,0,0.9663195954371079,1.0694371908742157,false
7453,0.1,0.9,0,0.5,-1,0.5,0.9390375589765694,1.0148731179531387,false
7454,0.1,0.9,0,0.5,-1,1,0.8760939617459435,0.8889859234918869,false
7455,0.1,0.9,0,0.5,-0.5,-1,0.9679388968682577,1.0726757937365154,false
7456,0.1,0.9,0,0.5,-0.5,-0.5,0.920530001321308,0.977858002642616,false
7457,0.1,0.9,0,0.5,-0.5,0,0.960714697498068,1.058227394996136,false
7458,0.1,0.9,0,0.5,-0.5,0.5,0.9658986677954366,1.0685953355908733,false
7459,0.1,0.9,0,0.5,-0.5,1,0.867450371876487,0.871698743752974,false
7460,0.1,0.9,0,0.5,0,-1,1.0065548343974955,1.149907668794991,false
7461,0.1,0.9,0,0.5,0,-0.5,0.90590573350348,0.94860946700696,false
7462,0.1,0.9,0,0.5,0,0,0.9543532723633753,1.0455045447267506,false
7463,0.1,0.9,0,0.5,0,0.5,0.9209951165885801,0.9787882331771602,false
7464,0.1,0.9,0,0.5,0,1,0.780117019826273,0.697032039652546,false
7465,0.1,0.9,0,0.5,0.5,-1,0.9923985671331589,1.1215951342663177,false
7466,0.1,0.9,0,0.5,0.5,-0.5,0.9123466859839733,0.9614913719679465,false
7467,0.1,0.9,0,0.5,0.5,0,0.820671427680096,0.7781408553601921,false
7468,0.1,0.9,0,0.5,0.5,0.5,0.7606364515156916,0.6580709030313832,false
7469,0.1,0.9,0,0.5,0.5,1,0.6413582428372205,0.6,true
7470,0.1,0.9,0,0.5,1,-1,0.9467351651592788,1.0302683303185576,false
7471,0.1,0.9,0,0.5,1,-0.5,0.8439164402567038,0.8246308805134075,false
7472,0.1,0.9,0,0.5,1,0,0.6122425955356721,0.6,true
7473,0.1,0.9,0,0.5,1,0.5,0.4231801156720462,0.6,true
7474,0.1,0.9,0,0.5,1,1,0.3498848212740492,0.6,true
7475,0.1,0.9,0,1,-1,-1,1.0773045198354254,1.2914070396708508,false
7476,0.1,0.9,0,1,-1,-0.5,1.0134847550453476,1.1637675100906952,false
7477,0.1,0.9,0,1,-1,0,1.0447172192878498,1.2262324385756995,false
7478,0.1,0.9,0,1,-1,0.5,1.017902533888379,1.1726030677767578,false
7479,0.1,0.9,0,1,-1,1,0.9365044521860829,1.0098069043721658,false
7480,0.1,0.9,0,1,-0.5,-1,1.0850065332397087,1.3068110664794175,false
7481,0.1,0.9,0,1,-0.5,-0.5,1.0604468216144034,1.2576916432288068,false
7482,0.1,0.9,0,1,-0.5,0,1.0377341378842526,1.2122662757685052,false
7483,0.1,0.9,0,1,-0.5,0.5,1.0448013744176756,1.2264007488353512,false
7484,0.1,0.9,0,1,-0.5,1,0.9596563425945926,1.0561106851891853,false
