userId,timestamp,cluster,soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,target_multiplier
6974892348d53c4152cf1421,,2,0.1754141866512216,0.6901280561918943,0.134457757156884,0.0675415171708235,0.4420325107553007,-0.5095740279261244,0.8435927637232721
6974892348d53c4152cf1421,,2,0.1380078161150866,0.446800995825575,0.4151911880593383,-0.0374063705361349,-0.2433270603663193,0.2807334309024543,0.7784169498772804
6974892348d53c4152cf1421,,1,0.0735495814489865,0.1641127009243564,0.762337717626657,-0.0644582346661001,-0.2826882949012186,0.3471465295673187,0.7580457900508789
6974892348d53c4152cf1421,,0,0.5062006107172045,0.3467614355724887,0.1470379537103069,0.4326510292682179,0.1826487346481323,-0.6152997639163501,0.916499528403429
6974892348d53c4152cf1421,,2,0.1639449212803909,0.6469097929016981,0.1891452858179109,-0.3422556894368135,0.3001483573292094,0.042107332107604,0.752439718255776
6974892348d53c4152cf1421,,0,0.538567907422156,0.2701870940178085,0.1912449985600356,0.374622986141765,-0.3767226988838896,0.0020997127421246,0.8768938286242438
6974892348d53c4152cf1421,,1,0.1608450211381115,0.3894979313749847,0.4496570474869037,-0.3777228862840445,0.1193108373571762,0.2584120489268681,0.7283650540319672
6974892348d53c4152cf1421,,1,0.0504492976553428,0.1167476719098396,0.8328030304348176,-0.1103957234827686,-0.2727502594651451,0.3831459829479139,0.7463172233233583
6974892348d53c4152cf1421,,2,0.1806426728761456,0.4206135942168569,0.3987437329069974,0.1301933752208028,0.3038659223070173,-0.4340592975278202,0.8414953660873473
6974892348d53c4152cf1421,,2,0.2242026790163401,0.6124520312404231,0.1633452897432367,0.0435600061401945,0.1918384370235661,-0.2353984431637606,0.8273716715475737
6974892348d53c4152cf1421,,1,0.0447193034986716,0.0969757692803109,0.8583049272210174,-0.1794833755176684,-0.5154762619601122,0.6949596374777806,0.7193691361217771
6974892348d53c4152cf1421,,2,0.1379686614944626,0.6524883349509413,0.2095430035545961,0.0932493579957909,0.5555125656706303,-0.6487619236664212,0.8506579562358305
6974892348d53c4152cf1421,,1,0.0565671013933427,0.1241461908171231,0.8192867077895342,-0.0814015601011199,-0.5283421441338182,0.609743704234938,0.7399866635951328
6974892348d53c4152cf1421,,2,0.1441275050515963,0.5534984846677796,0.302374010280624,0.0875604036582536,0.4293522938506565,-0.5169126975089101,0.8406735753178287
6974892348d53c4152cf1421,,1,0.0679541060630286,0.155280599223935,0.7767652947130363,-0.0761733989885676,-0.3982178854438446,0.4743912844324123,0.7492696313312244
6974892348d53c4152cf1421,,2,0.1017300530805406,0.7939115497993801,0.1043583971200792,0.033775947017512,0.638630950575445,-0.6724068975929571,0.8446251871418938
6974892348d53c4152cf1421,,0,0.85655230865421,0.0933576540985365,0.0500900372472535,0.7548222555736692,-0.7005538957008435,-0.0542683598728256,0.9536961475584427
6974892348d53c4152cf1421,,2,0.1280153747056747,0.7286785348105665,0.1433060904837587,-0.7285369339485352,0.63532088071203,0.0932160532365051,0.6918800895196086
6974892348d53c4152cf1421,,2,0.1310827392224673,0.5500819328223928,0.3188353279551397,0.0030673645167925,-0.1785966019881737,0.175529237471381,0.7923618925341942
6974892348d53c4152cf1421,,1,0.0315618852513492,0.0652429882937638,0.903195126454887,-0.099520853971118,-0.4848389445286289,0.5843597984997473,0.7350205035957524
6974892348d53c4152cf1421,,1,0.0271076048358078,0.0574838898873964,0.9154085052767956,-0.0044542804155413,-0.0077590984063674,0.0122133788219086,0.7773432380317017
6974892348d53c4152cf1421,,0,0.6328279981296759,0.2446212184146945,0.1225507834556295,0.6057203932938681,0.1871373285272981,-0.7928577218211661,0.9571375415066568
6974892348d53c4152cf1421,,1,0.162364144110101,0.3693586211215607,0.4682772347683382,-0.4704638540195748,0.1247374027068661,0.3457264513127087,0.7095903480527822
6974892348d53c4152cf1421,,1,0.1298943566136854,0.302030129940857,0.5680755134454575,-0.0324697874964156,-0.0673284911807036,0.0997982786771192,0.7832931268028653
6974892348d53c4152cf1421,,2,0.2330536884437091,0.5485053048370697,0.2184410067192211,0.1031593318300236,0.2464751748962126,-0.3496345067262363,0.8407245424469871
6974892348d53c4152cf1421,,1,0.0918681628852028,0.235933901787336,0.672197935327461,-0.1411855255585063,-0.3125714030497336,0.4537569286082398,0.7446431131913964
6974892348d53c4152cf1421,,2,0.1401551662972909,0.655884287613742,0.203960546088967,0.0482870034120881,0.4199503858264058,-0.4682373892384939,0.8351423102429607
6974892348d53c4152cf1421,,2,0.1328095916844636,0.4731716089872196,0.3940187993283167,-0.0073455746128273,-0.1827126786265223,0.1900582532393496,0.7878870708336374
6974892348d53c4152cf1421,,1,0.0487871906936043,0.0985980804388666,0.852614728867529,-0.0840224009908592,-0.374573528548353,0.4585959295392123,0.7458398891361289
6974892348d53c4152cf1421,,2,0.1754278328420585,0.4205506233223963,0.4040215438355451,0.1266406421484541,0.3219525428835297,-0.4485931850319838,0.8413222225724835
6974892348d53c4152cf1421,,1,0.1776877212476638,0.3903446733284743,0.4319676054238619,0.0022598884056052,-0.030205949993922,0.0279460615883168,0.7980901608686158
6974892348d53c4152cf1421,,1,0.0255533315261419,0.0539568570798014,0.9204898113940566,-0.1521343897215218,-0.3363878162486728,0.4885222059701947,0.7311611701624859
6974892348d53c4152cf1421,,0,0.7540353182743136,0.1536991416184384,0.0922655401072479,0.7284819867481717,0.099742284538637,-0.8282242712868086,0.9830769581043213
6974892348d53c4152cf1421,,2,0.2185057669366292,0.624236734447342,0.1572574986160287,-0.5355295513376843,0.4705375928289035,0.0649919585087807,0.7254434750928926
6974892348d53c4152cf1421,,1,0.0768932770489973,0.1721234746534307,0.7509832482975718,-0.1416124898876318,-0.4521132597939112,0.593725749681543,0.7346180726658108
6974892348d53c4152cf1421,,1,0.075178267892935,0.1680090098879123,0.7568127222191527,-0.0017150091560623,-0.0041144647655184,0.0058294739215809,0.7847540239796545
6974892348d53c4152cf1421,,1,0.0473733114794725,0.0959120062956448,0.8567146822248827,-0.0278049564134624,-0.0720970035922674,0.0999019600057299,0.7720276505301267
6974892348d53c4152cf1421,,1,0.0619757995716809,0.1367430462235217,0.8012811542047973,0.0146024880922083,0.0408310399278769,-0.0554335280200853,0.7884026469715588
6974892348d53c4152cf1421,,0,0.5688124927275642,0.2906687231308142,0.1405187841416215,0.5068366931558833,0.1539256769072924,-0.6607623700631757,0.9326005586613951
6974892348d53c4152cf1421,,1,0.1252779887650714,0.224040436105107,0.6506815751298215,-0.4435345039624927,-0.0666282870257071,0.5101627909881999,0.6984523571529244
6974892348d53c4152cf1421,,1,0.036621838879091,0.0814258670688193,0.8819522940520896,-0.0886561498859803,-0.1426145690362877,0.2312707189222681,0.7551443463045905
6974892348d53c4152cf1421,,1,0.1224598188807196,0.2840959226546197,0.5934442584646606,0.0858379800016285,0.2026700555858004,-0.288508035587429,0.8193961637809047
6974892348d53c4152cf1421,,1,0.0761031457805613,0.1702264028426015,0.7536704513768371,-0.0463566731001583,-0.1138695198120181,0.1602261929121764,0.7704692016792848
6974892348d53c4152cf1421,,1,0.1252779887650714,0.224040436105107,0.6506815751298215,0.0491748429845101,0.0538140332625054,-0.1029888762470155,0.8030163425567355
6974892348d53c4152cf1421,,1,0.0249949325917593,0.0525687495184851,0.9224363178897556,-0.1002830561733121,-0.1714716865866219,0.271754742759934,0.7496965122029843
6974892348d53c4152cf1421,,1,0.0736856428055397,0.1644377850308254,0.7618765721636347,0.0486907102137804,0.1118690355123403,-0.1605597457261208,0.8004227223656857
6974892348d53c4152cf1421,,1,0.071147918825599,0.1583871146463175,0.7704649665280834,-0.0025377239799407,-0.0060506703845079,0.0085883943644486,0.783921889441968
6974892348d53c4152cf1421,,1,0.103224749394341,0.1924893459816451,0.7042859046240137,0.032076830568742,0.0341022313353276,-0.0661790619040696,0.796120890517568
6974892348d53c4152cf1421,,1,0.10101644444418,0.2310924404655504,0.6678911150902694,-0.002208304950161,0.0386030944839053,-0.0363947895337443,0.7904924180592221
6974892348d53c4152cf1421,,1,0.0282353901813695,0.0586901506516805,0.9130744591669496,-0.0727810542628104,-0.1724022898138699,0.2451833440766803,0.7555608564889906
6974892348d53c4152cf1421,,1,0.027277201494258,0.0578641125202748,0.914858685985467,-0.0009581886871115,-0.0008260381314056,0.0017842268185173,0.7784123878362137
6974892348d53c4152cf1421,,0,0.707229578456949,0.1965076922791292,0.0962627292639216,0.679952376962691,0.1386435797588543,-0.8185959567215454,0.9733239556408413
6974892348d53c4152cf1421,,1,0.1043221223087266,0.2392861076181973,0.6563917700730761,-0.6029074561482224,0.042778415339068,0.5601290408091545,0.6710385613274656
6974892348d53c4152cf1421,,1,0.0813119678557641,0.1827780801010851,0.7359099520431507,-0.0230101544529624,-0.0565080275171121,0.0795181819700745,0.7787477478864882
6974892348d53c4152cf1421,,1,0.0706067994523743,0.1571003848374889,0.7722928157101369,-0.0107051684033898,-0.0256776952635962,0.0363828636669861,0.7812305690629332
6974892348d53c4152cf1421,,0,0.4647639971657007,0.3694856578407777,0.1657503449935216,0.3941571977133264,0.2123852730032888,-0.6065424707166153,0.9080687527296523
6974892348d53c4152cf1421,,1,0.0320107356607639,0.0684184603732329,0.8995708039660031,-0.4327532615049368,-0.3010671974675447,0.7338204589724815,0.6776892931330858
6974892348d53c4152cf1421,,1,0.1252779887650714,0.224040436105107,0.6506815751298215,0.0932672531043075,0.155621975731874,-0.2488892288361816,0.8169252217041634
6974892348d53c4152cf1421,,1,0.0464809615918017,0.1009799891708066,0.8525390492373915,-0.0787970271732696,-0.1230604469343004,0.20185747410757,0.7593706392051812
6974892348d53c4152cf1421,,2,0.3834365729471292,0.443680705748621,0.1728827213042498,0.3369556113553273,0.3427007165778144,-0.6796563279331417,0.899677139378714
6974892348d53c4152cf1421,,1,0.0678623163495484,0.1337471586574058,0.7983905249930457,-0.3155742565975807,-0.3099335470912152,0.6255078036887959,0.7051512482301138
6974892348d53c4152cf1421,,1,0.1124630954981864,0.2733467952073007,0.6141901092945128,0.0446007791486379,0.1395996365498949,-0.1842004156985329,0.8069729581983144
6974892348d53c4152cf1421,,1,0.1013410985607513,0.2318965541961483,0.6667623472431004,-0.011121996937435,-0.0414502410111524,0.0525722379485875,0.7847538620870924
6974892348d53c4152cf1421,,1,0.1559427078662237,0.3691442974029815,0.4749129947307947,0.0546016093054723,0.1372477432068332,-0.1918493525123056,0.8147730274941613
6974acd8315a39e91bc1e52f,,1,0.0926449215790528,0.2104291584658278,0.6969259199551193,0.0,0.0,0.0,0.7877980192645085
6974acd8315a39e91bc1e52f,,1,0.048745750417124,0.1061458225294443,0.8451084270534317,-0.0438991711619288,-0.1042833359363835,0.1481825070983123,0.7676025761758771
6974acd8315a39e91bc1e52f,,2,0.0852633227460705,0.792584286547654,0.1221523907062754,0.0365175723289464,0.6864384640182097,-0.7229560363471562,0.8463713988553545
6974acd8315a39e91bc1e52f,,2,0.0795730700202484,0.8298532316151207,0.0905736983646308,-0.005690252725822,0.0372689450674667,-0.0315786923416446,0.8061911085580798
6974acd8315a39e91bc1e52f,,2,0.1786090348508586,0.5479493505143017,0.2734416146348395,0.0990359648306102,-0.281903881100819,0.1828679162702087,0.8096531118660703
6974acd8315a39e91bc1e52f,,2,0.0823480919590122,0.809741260015671,0.1079106480253167,-0.0962609428918464,0.2617919095013693,-0.1655309666095228,0.7988940111343003
6974acd8315a39e91bc1e52f,,2,0.1433530278514931,0.5584854308675904,0.2981615412809164,0.0610049358924809,-0.2512558291480806,0.1902508932555996,0.8014274705967244
6974acd8315a39e91bc1e52f,,1,0.1431381377535798,0.4095346139039496,0.4473272483424706,-0.0002148900979132,-0.1489508169636408,0.1491657070615542,0.7898151891921045
6974acd8315a39e91bc1e52f,,2,0.2038868880410767,0.4082106570244393,0.3879024549344839,0.0607487502874968,-0.0013239568795102,-0.0594247934079867,0.8136019540871324
6974acd8315a39e91bc1e52f,,2,0.1394287907404202,0.7283528049106925,0.1322184043488872,-0.0644580973006565,0.3201421478862531,-0.2556840505855966,0.8097260874333316
6974acd8315a39e91bc1e52f,,1,0.0612993043425255,0.1218944089237149,0.8168062867337594,-0.0781294863978946,-0.6064583959869776,0.6845878823848721,0.7369989664927604
6974acd8315a39e91bc1e52f,,2,0.1085610242683575,0.7185556658221495,0.172883309909493,0.0472617199258319,0.5966612568984345,-0.6439229768242665,0.8434413485035376
6974acd8315a39e91bc1e52f,,2,0.2710484511608315,0.557671662057709,0.1712798867814595,0.162487426892474,-0.1608840037644404,-0.0016034231280334,0.8351568266332623
6974acd8315a39e91bc1e52f,,2,0.1263851138309791,0.7585139379522245,0.1151009482167963,-0.1446633373298524,0.2008422758945155,-0.0561789385646631,0.7877118224354905
6974acd8315a39e91bc1e52f,,1,0.0714841406198009,0.1675347158589338,0.7609811435212652,-0.0549009732111781,-0.5909792220932907,0.6458801953044688,0.744500775572254
6974acd8315a39e91bc1e52f,,2,0.0906117011212708,0.7916818310232607,0.1177064678554684,0.0191275605014698,0.6241471151643269,-0.6432746756657968,0.840126141867697
6974acd8315a39e91bc1e52f,,1,0.1541568239491919,0.3740520738547783,0.4717911021960297,0.063545122827921,-0.4176297571684824,0.3540846343405613,0.7888400765992468
6974acd8315a39e91bc1e52f,,2,0.0688857626507756,0.8613549400167698,0.0697592973324545,-0.0852710612984162,0.4873028661619915,-0.4020318048635751,0.812973582634474
6974acd8315a39e91bc1e52f,,0,0.6527227482684359,0.226985565316372,0.120291686415192,0.5838369856176603,-0.6343693747003978,0.0505323890827374,0.9125490877267938
6974acd8315a39e91bc1e52f,,1,0.1574532609336439,0.3609224488092407,0.4816242902571153,-0.4952694873347919,0.1339368834928686,0.3613326038419233,0.7044923484373173
6974acd8315a39e91bc1e52f,,2,0.1612707512894274,0.5530469138363838,0.2856823348741887,0.0038174903557834,0.1921244650271431,-0.1959419553829265,0.8132500813278651
6974acd8315a39e91bc1e52f,,2,0.2171487005526002,0.4755988211305174,0.3072524783168825,0.0558779492631728,-0.0774480927058664,0.0215701434426937,0.8117715588899389
6974acd8315a39e91bc1e52f,,2,0.1725017962837918,0.660292706206404,0.1672054975098041,-0.0446469042688084,0.1846938850758866,-0.1400469808070783,0.8071892203260901
6974acd8315a39e91bc1e52f,,1,0.1674891610587854,0.3772977139060041,0.4552131250352104,-0.0050126352250063,-0.2829949923003999,0.2880076275254062,0.7828908960312738
6974acd8315a39e91bc1e52f,,2,0.2486040130598812,0.5364350301085888,0.2149609568315298,0.0811148520010958,0.1591373162025847,-0.2402521682036806,0.8326751680277976
6974acd8315a39e91bc1e52f,,2,0.1982264576824012,0.5420951714747688,0.2596783708428299,-0.05037755537748,0.0056601413661799,0.0447174140113001,0.7953462031748243
6974acd8315a39e91bc1e52f,,1,0.0420661277397653,0.0883750522222219,0.8695588200380127,-0.1561603299426359,-0.4537201192525468,0.6098804491951827,0.7266778085572957
6974acd8315a39e91bc1e52f,,1,0.0958267208661089,0.2182639574733101,0.6859093216605809,0.0537605931263435,0.1298889052510881,-0.1836494983774317,0.8055023530726501
6974acd8315a39e91bc1e52f,,2,0.1297988105674696,0.752067432005552,0.1181337574269783,0.0339720897013607,0.533803474532242,-0.5677755642336026,0.8401325313667738
6974acd8315a39e91bc1e52f,,2,0.2501918979297005,0.5343188634184576,0.2154892386518419,0.1203930873622308,-0.2177485685870944,0.0973554812248636,0.8217341878007243
6974acd8315a39e91bc1e52f,,1,0.0581341991134995,0.1160851224920092,0.8257806783944912,-0.192057698816201,-0.4182337409264483,0.6102914397426493,0.7232287208031425
6974acd8315a39e91bc1e52f,,0,0.8035721568618465,0.123333961776543,0.0730938813616103,0.745437957748347,0.0072488392845338,-0.7526867970328808,0.9844001033475216
6974acd8315a39e91bc1e52f,,1,0.1567612574410154,0.3890358584461865,0.454202884112798,-0.646810899420831,0.2657018966696434,0.3811090027511876,0.6815672787235726
6974acd8315a39e91bc1e52f,,2,0.2032573044424331,0.6301996178859449,0.166543077671622,0.0464960470014177,0.2411637594397583,-0.287659806441176,0.8294913972198201
6974acd8315a39e91bc1e52f,,2,0.1357440819116567,0.5586317226716119,0.3056241954167313,-0.0675132225307763,-0.071567895214333,0.1390811177451093,0.7841799981470923
6974acd8315a39e91bc1e52f,,2,0.1057100943727996,0.7814458806426383,0.1128440249845619,-0.0300339875388571,0.2228141579710264,-0.1927801704321693,0.810976993416155
6974acd8315a39e91bc1e52f,,1,0.1390558426935049,0.3232872660319089,0.5376568912745862,0.0333457483207053,-0.4581586146107294,0.4248128662900242,0.7781937459031072
6974acd8315a39e91bc1e52f,,1,0.1206479795068621,0.2470418458367419,0.6323101746563959,-0.0184078631866427,-0.076245420195167,0.0946532833818097,0.7833627702934957
6974acd8315a39e91bc1e52f,,2,0.2896724810339003,0.549387335242591,0.1609401837235087,0.1690245015270381,0.302345489405849,-0.4713699909328872,0.860680868505351
6974acd8315a39e91bc1e52f,,1,0.1252779887650714,0.224040436105107,0.6506815751298215,-0.1643944922688288,-0.3253468991374839,0.4897413914063128,0.7413444288860683
6974acd8315a39e91bc1e52f,,2,0.0986342761461944,0.7756207919691241,0.1257449318846814,-0.026643712618877,0.5515803558640171,-0.5249366432451401,0.8274232983587329
6974acd8315a39e91bc1e52f,,2,0.108700346783446,0.7213431338583289,0.1699565193582249,0.0100660706372515,-0.0542776581107952,0.0442115874735435,0.8035486495125016
6974acd8315a39e91bc1e52f,,0,0.4741018283557527,0.3500105225117659,0.1758876491324812,0.3654014815723067,-0.371332611346563,0.0059311297742563,0.8732011094073889
6974acd8315a39e91bc1e52f,,2,0.2226620739961096,0.5118656855958308,0.2654722404080595,-0.251439754359643,0.1618551630840648,0.0895845912755782,0.7637471230298771
6974acd8315a39e91bc1e52f,,2,0.1811369174711396,0.6747765548661829,0.1440865276626773,-0.04152515652497,0.1629108692703521,-0.1213857127453821,0.8077633930274889
6974acd8315a39e91bc1e52f,,1,0.1389480471885657,0.3230444863234089,0.5380074664880254,-0.0421888702825739,-0.351732068542774,0.3939209388253481,0.7683933204092483
6974acd8315a39e91bc1e52f,,1,0.1235164145600217,0.2866706941926071,0.5898128912473712,-0.0154316326285439,-0.0363737921308017,0.0518054247593458,0.7873412537127309
6974acd8315a39e91bc1e52f,,1,0.0353262984036486,0.0758196119588729,0.8888540896374785,-0.0881901161563731,-0.2108510822337342,0.2990411983901072,0.7515668519040601
6974acd8315a39e91bc1e52f,,2,0.3655226146599118,0.4602326374149416,0.1742447479251464,0.3301963162562633,0.3844130254560687,-0.714609341712332,0.8996534766726982
6974acd8315a39e91bc1e52f,,2,0.2001335124853092,0.4530616611507617,0.3468048263639289,-0.1653891021746026,-0.0071709762641798,0.1725600784387825,0.7691648264603651
6974acd8315a39e91bc1e52f,,1,0.0383917256521747,0.0786202098881013,0.8829880644597239,-0.1617417868331345,-0.3744414512626604,0.5361832380957949,0.7289755971625353
6974acd8315a39e91bc1e52f,,0,0.4602240804934796,0.3723587696036964,0.167417149902824,0.4218323548413049,0.293738559715595,-0.7155709145568999,0.9174398476766952
6974acd8315a39e91bc1e52f,,2,0.1929649279399281,0.6263496812035476,0.1806853908565241,-0.2672591525535515,0.2539909115998512,0.0132682409537001,0.7665457504611836
6974acd8315a39e91bc1e52f,,1,0.1616483968899647,0.3681784010027749,0.4701732021072604,-0.0313165310499634,-0.2581712802007727,0.2894878112507363,0.7781888695923496
6974acd8315a39e91bc1e52f,,1,0.0258044404766068,0.0539508039319207,0.9202447555914725,-0.1358439564133578,-0.3142275970708542,0.4500715534842119,0.7355446638151059
6974acd8315a39e91bc1e52f,,0,0.5248834466692662,0.3231226788656604,0.1519938744650734,0.4990790061926593,0.2691718749337397,-0.7682508811263989,0.9347099166180373
6974acd8315a39e91bc1e52f,,1,0.0924425175714899,0.2099316860438006,0.6976257963847095,-0.4324409290977763,-0.1131909928218597,0.545631921919636,0.6956211913506701
6974acd8315a39e91bc1e52f,,1,0.1278770003385204,0.2972105878407379,0.5749124118207417,0.0354344827670305,0.0872789017969372,-0.1227133845639677,0.8043185493021716
6974acd8315a39e91bc1e52f,,1,0.0343292097662498,0.0706823522782836,0.8949884379554666,-0.0935477905722705,-0.2265282355624543,0.3200760261347248,0.7494875453594092
6974acd8315a39e91bc1e52f,,1,0.0599653409228075,0.1194532285875079,0.8205814304896846,0.0256361311565577,0.0487708763092242,-0.074407007465782,0.7903469407689945
6974acd8315a39e91bc1e52f,,1,0.1252779887650714,0.224040436105107,0.6506815751298215,0.0653126478422639,0.1045872075175991,-0.169899855359863,0.808782562241041
6974acd8315a39e91bc1e52f,,0,0.5479772070631902,0.3059677925661866,0.146055000370623,0.4226992182981187,0.0819273564610795,-0.5046265747591985,0.9111736497540867
6974acd8315a39e91bc1e52f,,1,0.138196623831534,0.3704429246461246,0.4913604515223412,-0.4097805832316561,0.064475132079938,0.3453054511517182,0.7170546913652568
6974acd8315a39e91bc1e52f,,1,0.0874163417341974,0.1976180747315782,0.7149655835342243,-0.0507802820973366,-0.1728248499145464,0.2236051320118831,0.7682503872481464
6974acd8315a39e91bc1e52f,,1,0.1321199145277889,0.3072967829674333,0.5605833025047776,0.0447035727935915,0.1096787082358551,-0.1543822810294467,0.8078919474764792
6974acd8315a39e91bc1e52f,,1,0.030304348113138,0.064617159358498,0.905078492528364,-0.1018155664146509,-0.2426796236089352,0.3444951900235863,0.7465627246852978
6974acd8315a39e91bc1e52f,,1,0.027234158950936,0.0577676546686726,0.9149981863803914,-0.003070189162202,-0.0068495046898254,0.0099196938520275,0.7776829076996941
6974acd8315a39e91bc1e52f,,0,0.7831327705803175,0.1433193175530819,0.0735479118666006,0.7558986116293814,0.0855516628844093,-0.8414502745137908,0.9895761789373115
6974acd8315a39e91bc1e52f,,0,0.6898249286369493,0.2074397305950685,0.1027353407679822,-0.0933078419433681,0.0641204130419866,0.0291874289013815,0.8140553891858641
6974acd8315a39e91bc1e52f,,1,0.1695079469662677,0.3801732313812218,0.4503188216525103,-0.5203169816706816,0.1727335007861533,0.347583480884528,0.7028440319342465
6974acd8315a39e91bc1e52f,,1,0.0813214173245743,0.1828009463245706,0.7358776363508551,-0.0881865296416933,-0.1973722850566511,0.2855588146983448,0.7586706074212861
6974acd8315a39e91bc1e52f,,1,0.1204102964396906,0.2174453909953476,0.6621443125649616,0.0390888791151162,0.0346444446707769,-0.0737333237858934,0.7995020805372007
6974acd8315a39e91bc1e52f,,1,0.0358629909685405,0.0770203614789032,0.8871166475525563,-0.08454730547115,-0.1404250295164443,0.2249723349875946,0.7558903076421126
6974acd8315a39e91bc1e52f,,0,0.532320089047482,0.327189927467063,0.1404899834854549,0.4964570980789414,0.2501695659881597,-0.7466266640671013,0.9338780019725319
6974acd8315a39e91bc1e52f,,1,0.1420192954712228,0.3298788122508468,0.5281018922779304,-0.3903007935762591,0.0026888847837838,0.3876119087924754,0.7169120005744485
6974acd8315a39e91bc1e52f,,1,0.1297983548526269,0.3018017121112866,0.5683999330360865,-0.0122209406185959,-0.0280771001395602,0.0402980407581561,0.7892918930723253
6974acd8315a39e91bc1e52f,,1,0.1366507604551066,0.3415817999575141,0.5217674395873791,0.0068524056024797,0.0397800878462274,-0.0466324934487073,0.7981724927433901
6974acd8315a39e91bc1e52f,,1,0.1008088577916606,0.2305783647504216,0.6686127774579178,-0.0358419026634459,-0.1110034352070925,0.1468453378705386,0.7762554186948853
6974acd8315a39e91bc1e52f,,1,0.1217886508341213,0.282456813421971,0.5957545357439077,0.0209797930424606,0.0518784486715494,-0.0728582417140101,0.7987887910031171
